0.658365,0.694752,0.7327,0.702545,0
0.700008,0.741208,0.788343,0.835297,0.874897
0.741575,0.787704,0.836198,0.884642,0.928772
0.783051,0.835233,0.884642,0.934229,0.983894
0.789199,0.87489,0.928772,0.983894,0
0.661131,0.695807,0.73296,0.702775,0
0.703023,0.742162,0.78851,0.835322,0.8749
0.744886,0.78851,0.836287,0.884651,0.928773
0.786717,0.835322,0.884651,0.93423,0.983894
0.822204,0.8749,0.928773,0.983894,0
