0.65861,0.695305,0.732876,0.702701,0
0.700217,0.741854,0.788476,0.835318,0.8749
0.741733,0.788476,0.836283,0.884651,0.928773
0.783134,0.835318,0.884651,0.93423,0.983894
0.789199,0.8749,0.928773,0.983894,0
0.661131,0.695807,0.73296,0.702775,0
0.703023,0.742162,0.78851,0.835322,0.8749
0.744886,0.78851,0.836287,0.884651,0.928773
0.786717,0.835322,0.884651,0.93423,0.983894
0.822204,0.8749,0.928773,0.983894,0
